date,signal_id,direction,raw_value,triggered,universe_size,valid_count,version,industry_code,industry_name,industry_rank_ma20,industry_breadth_ma20,industry_above_count_ma20,industry_valid_count_ma20,ranked_industry_count_ma20,top1_tie_count_ma20,industry_start_date,industry_end_date,episode_id,episode_number,episode_day,episode_stage,event_onset,event_continuation,event_exit,event_capped_confirmation,capped_confirmation_reason,capped_confirmation_n
2017-07-05,single_industry_top1_801010,top,0.7972972973,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.7972972973,59,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-06,single_industry_top1_801010,top,0.7027027027,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,17,0.7027027027,52,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-07,single_industry_top1_801010,top,0.7972972973,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.7972972973,59,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-10,single_industry_top1_801010,top,0.7534246575,False,82,73,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,6,0.7534246575,55,73,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-11,single_industry_top1_801010,top,0.602739726,False,82,73,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,8,0.602739726,44,73,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-12,single_industry_top1_801010,top,0.4861111111,False,82,72,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,8,0.4861111111,35,72,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-13,single_industry_top1_801010,top,0.5277777778,False,82,72,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.5277777778,38,72,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-14,single_industry_top1_801010,top,0.4931506849,False,82,73,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.4931506849,36,73,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-17,single_industry_top1_801010,top,0.1369863014,False,82,73,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.1369863014,10,73,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-18,single_industry_top1_801010,top,0.2054794521,False,82,73,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.2054794521,15,73,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-19,single_industry_top1_801010,top,0.3108108108,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.3108108108,23,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-20,single_industry_top1_801010,top,0.3513513514,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.3513513514,26,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-21,single_industry_top1_801010,top,0.3333333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.3333333333,25,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-24,single_industry_top1_801010,top,0.3866666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.3866666667,29,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-25,single_industry_top1_801010,top,0.3733333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.3733333333,28,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-26,single_industry_top1_801010,top,0.3333333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.3333333333,25,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-27,single_industry_top1_801010,top,0.4,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.4,30,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-28,single_industry_top1_801010,top,0.4133333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.4133333333,31,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-07-31,single_industry_top1_801010,top,0.5066666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.5066666667,38,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-01,single_industry_top1_801010,top,0.5066666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.5066666667,38,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-02,single_industry_top1_801010,top,0.3866666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.3866666667,29,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-03,single_industry_top1_801010,top,0.4,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,16,0.4,30,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-04,single_industry_top1_801010,top,0.4266666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,16,0.4266666667,32,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-07,single_industry_top1_801010,top,0.52,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.52,39,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-08,single_industry_top1_801010,top,0.7733333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,4,0.7733333333,58,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-09,single_industry_top1_801010,top,0.7702702703,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,4,0.7702702703,57,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-10,single_industry_top1_801010,top,0.6486486486,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.6486486486,48,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-11,single_industry_top1_801010,top,0.472972973,False,82,74,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,6,0.472972973,35,74,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-14,single_industry_top1_801010,top,0.6133333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.6133333333,46,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-15,single_industry_top1_801010,top,0.6266666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.6266666667,47,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-16,single_industry_top1_801010,top,0.68,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.68,51,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-17,single_industry_top1_801010,top,0.7236842105,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.7236842105,55,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-18,single_industry_top1_801010,top,0.7105263158,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.7105263158,54,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-21,single_industry_top1_801010,top,0.8157894737,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.8157894737,62,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-22,single_industry_top1_801010,top,0.7368421053,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.7368421053,56,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-23,single_industry_top1_801010,top,0.6578947368,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.6578947368,50,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-24,single_industry_top1_801010,top,0.5333333333,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,6,0.5333333333,40,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-25,single_industry_top1_801010,top,0.64,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,14,0.64,48,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-28,single_industry_top1_801010,top,0.7066666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,20,0.7066666667,53,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-29,single_industry_top1_801010,top,0.5866666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,23,0.5866666667,44,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-30,single_industry_top1_801010,top,0.6666666667,False,82,75,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,23,0.6666666667,50,75,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-08-31,single_industry_top1_801010,top,0.6447368421,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,24,0.6447368421,49,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-01,single_industry_top1_801010,top,0.6973684211,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,23,0.6973684211,53,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-04,single_industry_top1_801010,top,0.6973684211,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,21,0.6973684211,53,76,28,2,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-05,single_industry_top1_801010,top,0.7105263158,False,82,76,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,22,0.7105263158,54,76,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-06,single_industry_top1_801010,top,0.6623376623,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,24,0.6623376623,51,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-07,single_industry_top1_801010,top,0.6623376623,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,21,0.6623376623,51,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-08,single_industry_top1_801010,top,0.6883116883,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.6883116883,53,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-11,single_industry_top1_801010,top,0.7662337662,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.7662337662,59,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-12,single_industry_top1_801010,top,0.7012987013,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.7012987013,54,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-13,single_industry_top1_801010,top,0.7662337662,False,82,77,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.7662337662,59,77,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-14,single_industry_top1_801010,top,0.7948717949,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,5,0.7948717949,62,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-15,single_industry_top1_801010,top,0.7435897436,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,4,0.7435897436,58,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-18,single_industry_top1_801010,top,0.7564102564,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,4,0.7564102564,59,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-19,single_industry_top1_801010,top,0.6794871795,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,5,0.6794871795,53,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-20,single_industry_top1_801010,top,0.7051282051,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,10,0.7051282051,55,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-21,single_industry_top1_801010,top,0.5949367089,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.5949367089,47,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-22,single_industry_top1_801010,top,0.4875,False,82,80,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.4875,39,80,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-25,single_industry_top1_801010,top,0.3670886076,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.3670886076,29,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-26,single_industry_top1_801010,top,0.3164556962,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.3164556962,25,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-27,single_industry_top1_801010,top,0.2911392405,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.2911392405,23,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-28,single_industry_top1_801010,top,0.2405063291,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,16,0.2405063291,19,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-09-29,single_industry_top1_801010,top,0.2911392405,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.2911392405,23,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-09,single_industry_top1_801010,top,0.3670886076,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,17,0.3670886076,29,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-10,single_industry_top1_801010,top,0.6835443038,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.6835443038,54,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-11,single_industry_top1_801010,top,0.7974683544,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,5,0.7974683544,63,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-12,single_industry_top1_801010,top,0.6582278481,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.6582278481,52,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-13,single_industry_top1_801010,top,0.5949367089,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,16,0.5949367089,47,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-16,single_industry_top1_801010,top,0.4683544304,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,5,0.4683544304,37,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-17,single_industry_top1_801010,top,0.3417721519,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.3417721519,27,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-18,single_industry_top1_801010,top,0.3291139241,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.3291139241,26,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-19,single_industry_top1_801010,top,0.2278481013,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.2278481013,18,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-20,single_industry_top1_801010,top,0.3164556962,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.3164556962,25,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-23,single_industry_top1_801010,top,0.3544303797,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,12,0.3544303797,28,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-24,single_industry_top1_801010,top,0.3333333333,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,13,0.3333333333,26,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-25,single_industry_top1_801010,top,0.3846153846,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,15,0.3846153846,30,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-26,single_industry_top1_801010,top,0.4683544304,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,9,0.4683544304,37,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-27,single_industry_top1_801010,top,0.4430379747,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,7,0.4430379747,35,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-30,single_industry_top1_801010,top,0.2405063291,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,10,0.2405063291,19,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-10-31,single_industry_top1_801010,top,0.3291139241,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,8,0.3291139241,26,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-11-01,single_industry_top1_801010,top,0.3924050633,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,4,0.3924050633,31,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-11-02,single_industry_top1_801010,top,0.3037974684,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,5,0.3037974684,24,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-11-03,single_industry_top1_801010,top,0.2278481013,False,82,79,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,11,0.2278481013,18,79,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
2017-11-06,single_industry_top1_801010,top,0.2307692308,False,82,78,single_industry_top1_v1_20170103_20260814,801010,农林牧渔I,10,0.2307692308,18,78,28,1,2017-01-03,2026-08-14,,,,inactive,False,False,False,False,,2
